FID,date,neighbors,neighbor_count
2943,2011-09-29,"       FID       date
99    2942 2011-09-29
125   2872 2011-09-29
351   2873 2011-09-29
352   2874 2011-09-29
563   3009 2011-09-29
810   3008 2011-09-29
895   2804 2011-09-29
966   2803 2011-09-29
1031  2941 2011-09-29
1492  2871 2011-09-29
2687  2881 2011-10-01
3182  2744 2011-10-01
5365  2809 2011-10-01
5977  3081 2011-09-29
6558  2808 2011-10-01
7922  2945 2011-09-29
8406  2880 2011-10-01
8407  2879 2011-10-01
8871  2882 2011-10-01",19
2803,2011-09-29,"       FID       date
99    2942 2011-09-29
125   2872 2011-09-29
351   2873 2011-09-29
352   2874 2011-09-29
387   2943 2011-09-29
563   3009 2011-09-29
810   3008 2011-09-29
895   2804 2011-09-29
1031  2941 2011-09-29
1492  2871 2011-09-29
2687  2881 2011-10-01
2844  2810 2011-10-01
3182  2744 2011-10-01
5365  2809 2011-10-01
5977  3081 2011-09-29
6558  2808 2011-10-01
7922  2945 2011-09-29
8406  2880 2011-10-01
8407  2879 2011-10-01
8871  2882 2011-10-01",20
2804,2011-09-29,"       FID       date
99    2942 2011-09-29
125   2872 2011-09-29
351   2873 2011-09-29
352   2874 2011-09-29
387   2943 2011-09-29
563   3009 2011-09-29
810   3008 2011-09-29
966   2803 2011-09-29
1031  2941 2011-09-29
1492  2871 2011-09-29
2687  2881 2011-10-01
2844  2810 2011-10-01
3182  2744 2011-10-01
5365  2809 2011-10-01
5977  3081 2011-09-29
6558  2808 2011-10-01
7922  2945 2011-09-29
8406  2880 2011-10-01
8407  2879 2011-10-01
8871  2882 2011-10-01",20
2945,2011-09-29,"       FID       date
99    2942 2011-09-29
125   2872 2011-09-29
351   2873 2011-09-29
352   2874 2011-09-29
387   2943 2011-09-29
563   3009 2011-09-29
810   3008 2011-09-29
895   2804 2011-09-29
966   2803 2011-09-29
1031  2941 2011-09-29
1492  2871 2011-09-29
2687  2881 2011-10-01
2844  2810 2011-10-01
3182  2744 2011-10-01
5365  2809 2011-10-01
5977  3081 2011-09-29
6558  2808 2011-10-01
8406  2880 2011-10-01
8407  2879 2011-10-01
8871  2882 2011-10-01",20
2810,2011-10-01,"       FID       date
895   2804 2011-09-29
966   2803 2011-09-29
2687  2881 2011-10-01
3182  2744 2011-10-01
5365  2809 2011-10-01
5977  3081 2011-09-29
6558  2808 2011-10-01
7922  2945 2011-09-29
8406  2880 2011-10-01
8407  2879 2011-10-01
8871  2882 2011-10-01",11
2809,2011-10-01,"       FID       date
387   2943 2011-09-29
563   3009 2011-09-29
810   3008 2011-09-29
895   2804 2011-09-29
966   2803 2011-09-29
2687  2881 2011-10-01
2844  2810 2011-10-01
3182  2744 2011-10-01
5977  3081 2011-09-29
6558  2808 2011-10-01
7922  2945 2011-09-29
8406  2880 2011-10-01
8407  2879 2011-10-01
8871  2882 2011-10-01",14
2744,2011-10-01,"       FID       date
387   2943 2011-09-29
563   3009 2011-09-29
810   3008 2011-09-29
895   2804 2011-09-29
966   2803 2011-09-29
2687  2881 2011-10-01
2844  2810 2011-10-01
5365  2809 2011-10-01
6558  2808 2011-10-01
7922  2945 2011-09-29
8406  2880 2011-10-01
8407  2879 2011-10-01
8871  2882 2011-10-01",13
2879,2011-10-01,"       FID       date
99    2942 2011-09-29
125   2872 2011-09-29
351   2873 2011-09-29
352   2874 2011-09-29
387   2943 2011-09-29
563   3009 2011-09-29
810   3008 2011-09-29
895   2804 2011-09-29
966   2803 2011-09-29
1031  2941 2011-09-29
2687  2881 2011-10-01
2844  2810 2011-10-01
3182  2744 2011-10-01
5365  2809 2011-10-01
5977  3081 2011-09-29
6558  2808 2011-10-01
7922  2945 2011-09-29
8406  2880 2011-10-01
8871  2882 2011-10-01",19
2880,2011-10-01,"       FID       date
99    2942 2011-09-29
125   2872 2011-09-29
351   2873 2011-09-29
352   2874 2011-09-29
387   2943 2011-09-29
563   3009 2011-09-29
810   3008 2011-09-29
895   2804 2011-09-29
966   2803 2011-09-29
1031  2941 2011-09-29
2687  2881 2011-10-01
2844  2810 2011-10-01
3182  2744 2011-10-01
5365  2809 2011-10-01
5977  3081 2011-09-29
6558  2808 2011-10-01
7922  2945 2011-09-29
8407  2879 2011-10-01
8871  2882 2011-10-01",19
2881,2011-10-01,"       FID       date
387   2943 2011-09-29
563   3009 2011-09-29
810   3008 2011-09-29
895   2804 2011-09-29
966   2803 2011-09-29
2844  2810 2011-10-01
3182  2744 2011-10-01
5365  2809 2011-10-01
5977  3081 2011-09-29
6558  2808 2011-10-01
7922  2945 2011-09-29
8406  2880 2011-10-01
8407  2879 2011-10-01
8871  2882 2011-10-01",14
2808,2011-10-01,"       FID       date
387   2943 2011-09-29
563   3009 2011-09-29
810   3008 2011-09-29
895   2804 2011-09-29
966   2803 2011-09-29
2687  2881 2011-10-01
2844  2810 2011-10-01
3182  2744 2011-10-01
5365  2809 2011-10-01
5977  3081 2011-09-29
7922  2945 2011-09-29
8406  2880 2011-10-01
8407  2879 2011-10-01
8871  2882 2011-10-01",14
2882,2011-10-01,"       FID       date
387   2943 2011-09-29
563   3009 2011-09-29
810   3008 2011-09-29
895   2804 2011-09-29
966   2803 2011-09-29
2687  2881 2011-10-01
2844  2810 2011-10-01
3182  2744 2011-10-01
5365  2809 2011-10-01
5977  3081 2011-09-29
6558  2808 2011-10-01
7922  2945 2011-09-29
8406  2880 2011-10-01
8407  2879 2011-10-01",14
1367,2012-06-24,"        FID       date
41     1368 2012-06-24
120    1407 2012-06-24
360    1369 2012-06-24
650    1289 2012-06-24
1146   1330 2012-06-24
4660   1444 2012-06-24
8494   1289 2012-06-26
9556   1368 2012-06-26
10077  1247 2012-06-26",9
1290,2012-06-24,"        FID       date
41     1368 2012-06-24
120    1407 2012-06-24
208    1331 2012-06-24
360    1369 2012-06-24
650    1289 2012-06-24
1146   1330 2012-06-24
5399   1332 2012-06-24
8494   1289 2012-06-26
9556   1368 2012-06-26
10077  1247 2012-06-26",10
1369,2012-06-24,"        FID       date
41     1368 2012-06-24
120    1407 2012-06-24
208    1331 2012-06-24
650    1289 2012-06-24
1146   1330 2012-06-24
2251   1290 2012-06-24
4660   1444 2012-06-24
5399   1332 2012-06-24
7268   1367 2012-06-24
8494   1289 2012-06-26
9556   1368 2012-06-26
10077  1247 2012-06-26",12
1407,2012-06-24,"        FID       date
41     1368 2012-06-24
208    1331 2012-06-24
360    1369 2012-06-24
650    1289 2012-06-24
1146   1330 2012-06-24
2251   1290 2012-06-24
4660   1444 2012-06-24
5399   1332 2012-06-24
7268   1367 2012-06-24
8494   1289 2012-06-26
9556   1368 2012-06-26
10077  1247 2012-06-26",12
1330,2012-06-24,"        FID       date
41     1368 2012-06-24
120    1407 2012-06-24
208    1331 2012-06-24
360    1369 2012-06-24
650    1289 2012-06-24
2251   1290 2012-06-24
4660   1444 2012-06-24
5399   1332 2012-06-24
7268   1367 2012-06-24
8494   1289 2012-06-26
9556   1368 2012-06-26
10077  1247 2012-06-26",12
1331,2012-06-24,"        FID       date
41     1368 2012-06-24
120    1407 2012-06-24
360    1369 2012-06-24
650    1289 2012-06-24
1146   1330 2012-06-24
2251   1290 2012-06-24
5399   1332 2012-06-24
8494   1289 2012-06-26
9556   1368 2012-06-26
10077  1247 2012-06-26",10
1289,2012-06-26,"        FID       date
41     1368 2012-06-24
120    1407 2012-06-24
208    1331 2012-06-24
360    1369 2012-06-24
1146   1330 2012-06-24
2251   1290 2012-06-24
4660   1444 2012-06-24
5399   1332 2012-06-24
7268   1367 2012-06-24
9556   1368 2012-06-26
10077  1247 2012-06-26",11
1368,2012-06-26,"        FID       date
120    1407 2012-06-24
208    1331 2012-06-24
360    1369 2012-06-24
650    1289 2012-06-24
1146   1330 2012-06-24
2251   1290 2012-06-24
4660   1444 2012-06-24
7268   1367 2012-06-24
8494   1289 2012-06-26
10077  1247 2012-06-26",10
1247,2012-06-26,"       FID       date
41    1368 2012-06-24
120   1407 2012-06-24
208   1331 2012-06-24
360   1369 2012-06-24
650   1289 2012-06-24
1146  1330 2012-06-24
2251  1290 2012-06-24
5399  1332 2012-06-24
7268  1367 2012-06-24
8494  1289 2012-06-26
9556  1368 2012-06-26",11
4164,2012-08-10,"       FID       date
849   3952 2012-08-10
850   3953 2012-08-10
2127  3951 2012-08-10
4007  4368 2012-08-08
4175  3950 2012-08-10
4390  4370 2012-08-08
5079  3954 2012-08-10
7572  4371 2012-08-08
7692  4369 2012-08-08",9
4277,2012-08-10,"        FID       date
2493   4270 2012-08-08
2821   4214 2012-08-08
2823   4215 2012-08-08
3494   4212 2012-08-08
3495   4213 2012-08-08
10536  4271 2012-08-08",6
1207,2012-09-14,"        FID       date
967    1206 2012-09-14
1689   1163 2012-09-14
2595   1247 2012-09-14
3097   1289 2012-09-16
4802   1248 2012-09-14
6223   1289 2012-09-14
10349  1248 2012-09-16
10901  1368 2012-09-16
11189  1330 2012-09-16",9
1206,2012-09-14,"        FID       date
1689   1163 2012-09-14
2595   1247 2012-09-14
3097   1289 2012-09-16
4802   1248 2012-09-14
6223   1289 2012-09-14
6294   1207 2012-09-14
10349  1248 2012-09-16
10901  1368 2012-09-16
11189  1330 2012-09-16",9
1248,2012-09-14,"        FID       date
967    1206 2012-09-14
1689   1163 2012-09-14
2595   1247 2012-09-14
3097   1289 2012-09-16
6223   1289 2012-09-14
6294   1207 2012-09-14
10901  1368 2012-09-16
11189  1330 2012-09-16",8
1247,2012-09-14,"        FID       date
967    1206 2012-09-14
1689   1163 2012-09-14
3097   1289 2012-09-16
4802   1248 2012-09-14
6223   1289 2012-09-14
6294   1207 2012-09-14
10349  1248 2012-09-16
10901  1368 2012-09-16
11189  1330 2012-09-16",9
1163,2012-09-14,"        FID       date
967    1206 2012-09-14
2595   1247 2012-09-14
3097   1289 2012-09-16
4802   1248 2012-09-14
6223   1289 2012-09-14
6294   1207 2012-09-14
10349  1248 2012-09-16
11189  1330 2012-09-16",8
1289,2012-09-14,"        FID       date
967    1206 2012-09-14
1689   1163 2012-09-14
2595   1247 2012-09-14
4802   1248 2012-09-14
6294   1207 2012-09-14
10349  1248 2012-09-16
10901  1368 2012-09-16
11189  1330 2012-09-16",8
1330,2012-09-16,"        FID       date
967    1206 2012-09-14
1689   1163 2012-09-14
2595   1247 2012-09-14
3097   1289 2012-09-16
4802   1248 2012-09-14
6223   1289 2012-09-14
6294   1207 2012-09-14
10349  1248 2012-09-16
10901  1368 2012-09-16",9
1289,2012-09-16,"        FID       date
967    1206 2012-09-14
1689   1163 2012-09-14
2595   1247 2012-09-14
4802   1248 2012-09-14
6294   1207 2012-09-14
10349  1248 2012-09-16
10901  1368 2012-09-16
11189  1330 2012-09-16",8
1368,2012-09-16,"        FID       date
967    1206 2012-09-14
2595   1247 2012-09-14
3097   1289 2012-09-16
4802   1248 2012-09-14
6223   1289 2012-09-14
6294   1207 2012-09-14
10349  1248 2012-09-16
11189  1330 2012-09-16",8
1248,2012-09-16,"        FID       date
967    1206 2012-09-14
1689   1163 2012-09-14
2595   1247 2012-09-14
3097   1289 2012-09-16
6223   1289 2012-09-14
6294   1207 2012-09-14
10901  1368 2012-09-16
11189  1330 2012-09-16",8
2941,2012-10-27,"       FID       date
1316  2682 2012-10-29
2368  2683 2012-10-29
3029  2742 2012-10-29
7281  2741 2012-10-29
7374  2806 2012-10-29
8621  2879 2012-10-29
8622  2880 2012-10-29",7
2942,2012-10-28,"        FID       date
910    2871 2012-10-28
3114   2941 2012-10-28
3533   2803 2012-10-28
5259   2872 2012-10-28
8228   3013 2012-10-30
8229   3014 2012-10-30
9059   3083 2012-10-30
10882  2804 2012-10-28",8
2941,2012-10-28,"        FID       date
910    2871 2012-10-28
3533   2803 2012-10-28
5259   2872 2012-10-28
6498   2942 2012-10-28
8228   3013 2012-10-30
8229   3014 2012-10-30
9059   3083 2012-10-30
10882  2804 2012-10-28",8
2804,2012-10-28,"       FID       date
910   2871 2012-10-28
3114  2941 2012-10-28
3533  2803 2012-10-28
5259  2872 2012-10-28
6498  2942 2012-10-28
8228  3013 2012-10-30
8229  3014 2012-10-30
9059  3083 2012-10-30",8
2872,2012-10-28,"        FID       date
910    2871 2012-10-28
3114   2941 2012-10-28
3533   2803 2012-10-28
6498   2942 2012-10-28
8228   3013 2012-10-30
8229   3014 2012-10-30
9059   3083 2012-10-30
10882  2804 2012-10-28",8
2803,2012-10-28,"        FID       date
910    2871 2012-10-28
3114   2941 2012-10-28
5259   2872 2012-10-28
6498   2942 2012-10-28
8228   3013 2012-10-30
8229   3014 2012-10-30
9059   3083 2012-10-30
10882  2804 2012-10-28",8
3014,2012-10-30,"        FID       date
3114   2941 2012-10-28
3533   2803 2012-10-28
5259   2872 2012-10-28
6498   2942 2012-10-28
8228   3013 2012-10-30
9059   3083 2012-10-30
10882  2804 2012-10-28",7
3013,2012-10-30,"        FID       date
3114   2941 2012-10-28
3533   2803 2012-10-28
5259   2872 2012-10-28
6498   2942 2012-10-28
8229   3014 2012-10-30
9059   3083 2012-10-30
10882  2804 2012-10-28",7
3083,2012-10-30,"        FID       date
3114   2941 2012-10-28
3533   2803 2012-10-28
5259   2872 2012-10-28
6498   2942 2012-10-28
8228   3013 2012-10-30
8229   3014 2012-10-30
10882  2804 2012-10-28",7
1368,2013-06-03,"        FID       date
240    1289 2013-06-03
447    1330 2013-06-03
602    1331 2013-06-03
1067   1289 2013-06-05
1474   1407 2013-06-03
1496   1247 2013-06-05
1971   1247 2013-06-03
2826   1369 2013-06-03
5976   1290 2013-06-03
6083   1288 2013-06-03
6812   1248 2013-06-03
7125   1330 2013-06-05
8905   1248 2013-06-05
10290  1288 2013-06-05",14
1331,2013-06-03,"        FID       date
223    1368 2013-06-03
240    1289 2013-06-03
447    1330 2013-06-03
1067   1289 2013-06-05
1474   1407 2013-06-03
1496   1247 2013-06-05
1971   1247 2013-06-03
2826   1369 2013-06-03
5976   1290 2013-06-03
6083   1288 2013-06-03
6812   1248 2013-06-03
7125   1330 2013-06-05
8905   1248 2013-06-05
10290  1288 2013-06-05",14
1369,2013-06-03,"        FID       date
223    1368 2013-06-03
240    1289 2013-06-03
447    1330 2013-06-03
602    1331 2013-06-03
1067   1289 2013-06-05
1474   1407 2013-06-03
1496   1247 2013-06-05
1971   1247 2013-06-03
5976   1290 2013-06-03
6083   1288 2013-06-03
6812   1248 2013-06-03
7125   1330 2013-06-05
8905   1248 2013-06-05
10290  1288 2013-06-05",14
1248,2013-06-03,"        FID       date
223    1368 2013-06-03
240    1289 2013-06-03
447    1330 2013-06-03
602    1331 2013-06-03
1067   1289 2013-06-05
1474   1407 2013-06-03
1496   1247 2013-06-05
1971   1247 2013-06-03
2826   1369 2013-06-03
5976   1290 2013-06-03
6083   1288 2013-06-03
7125   1330 2013-06-05
10290  1288 2013-06-05",13
1330,2013-06-03,"        FID       date
223    1368 2013-06-03
240    1289 2013-06-03
602    1331 2013-06-03
1067   1289 2013-06-05
1474   1407 2013-06-03
1496   1247 2013-06-05
1971   1247 2013-06-03
2826   1369 2013-06-03
5976   1290 2013-06-03
6083   1288 2013-06-03
6812   1248 2013-06-03
8905   1248 2013-06-05
10290  1288 2013-06-05",13
1407,2013-06-03,"        FID       date
223    1368 2013-06-03
240    1289 2013-06-03
447    1330 2013-06-03
602    1331 2013-06-03
1067   1289 2013-06-05
1496   1247 2013-06-05
1971   1247 2013-06-03
2826   1369 2013-06-03
5976   1290 2013-06-03
6083   1288 2013-06-03
6812   1248 2013-06-03
7125   1330 2013-06-05
8905   1248 2013-06-05
10290  1288 2013-06-05",14
1288,2013-06-03,"       FID       date
223   1368 2013-06-03
240   1289 2013-06-03
447   1330 2013-06-03
602   1331 2013-06-03
1067  1289 2013-06-05
1474  1407 2013-06-03
1496  1247 2013-06-05
1971  1247 2013-06-03
2826  1369 2013-06-03
5976  1290 2013-06-03
6812  1248 2013-06-03
7125  1330 2013-06-05
8905  1248 2013-06-05",13
1289,2013-06-03,"        FID       date
223    1368 2013-06-03
447    1330 2013-06-03
602    1331 2013-06-03
1474   1407 2013-06-03
1496   1247 2013-06-05
1971   1247 2013-06-03
2826   1369 2013-06-03
5976   1290 2013-06-03
6083   1288 2013-06-03
6812   1248 2013-06-03
7125   1330 2013-06-05
8905   1248 2013-06-05
10290  1288 2013-06-05",13
1290,2013-06-03,"        FID       date
223    1368 2013-06-03
240    1289 2013-06-03
447    1330 2013-06-03
602    1331 2013-06-03
1067   1289 2013-06-05
1474   1407 2013-06-03
1496   1247 2013-06-05
1971   1247 2013-06-03
2826   1369 2013-06-03
6083   1288 2013-06-03
6812   1248 2013-06-03
7125   1330 2013-06-05
8905   1248 2013-06-05
10290  1288 2013-06-05",14
1247,2013-06-03,"        FID       date
223    1368 2013-06-03
240    1289 2013-06-03
447    1330 2013-06-03
602    1331 2013-06-03
1067   1289 2013-06-05
1474   1407 2013-06-03
2826   1369 2013-06-03
5976   1290 2013-06-03
6083   1288 2013-06-03
6812   1248 2013-06-03
7125   1330 2013-06-05
8905   1248 2013-06-05
10290  1288 2013-06-05",13
1288,2013-06-05,"       FID       date
223   1368 2013-06-03
240   1289 2013-06-03
447   1330 2013-06-03
602   1331 2013-06-03
1067  1289 2013-06-05
1474  1407 2013-06-03
1496  1247 2013-06-05
1971  1247 2013-06-03
2826  1369 2013-06-03
5976  1290 2013-06-03
6812  1248 2013-06-03
7125  1330 2013-06-05
8905  1248 2013-06-05",13
1289,2013-06-05,"        FID       date
223    1368 2013-06-03
447    1330 2013-06-03
602    1331 2013-06-03
1474   1407 2013-06-03
1496   1247 2013-06-05
1971   1247 2013-06-03
2826   1369 2013-06-03
5976   1290 2013-06-03
6083   1288 2013-06-03
6812   1248 2013-06-03
7125   1330 2013-06-05
8905   1248 2013-06-05
10290  1288 2013-06-05",13
1247,2013-06-05,"        FID       date
223    1368 2013-06-03
240    1289 2013-06-03
447    1330 2013-06-03
602    1331 2013-06-03
1067   1289 2013-06-05
1474   1407 2013-06-03
2826   1369 2013-06-03
5976   1290 2013-06-03
6083   1288 2013-06-03
6812   1248 2013-06-03
7125   1330 2013-06-05
8905   1248 2013-06-05
10290  1288 2013-06-05",13
1330,2013-06-05,"        FID       date
223    1368 2013-06-03
240    1289 2013-06-03
602    1331 2013-06-03
1067   1289 2013-06-05
1474   1407 2013-06-03
1496   1247 2013-06-05
1971   1247 2013-06-03
2826   1369 2013-06-03
5976   1290 2013-06-03
6083   1288 2013-06-03
6812   1248 2013-06-03
8905   1248 2013-06-05
10290  1288 2013-06-05",13
1248,2013-06-05,"        FID       date
223    1368 2013-06-03
240    1289 2013-06-03
447    1330 2013-06-03
602    1331 2013-06-03
1067   1289 2013-06-05
1474   1407 2013-06-03
1496   1247 2013-06-05
1971   1247 2013-06-03
2826   1369 2013-06-03
5976   1290 2013-06-03
6083   1288 2013-06-03
7125   1330 2013-06-05
10290  1288 2013-06-05",13
1331,2013-07-19,"        FID       date
1925   1289 2013-07-21
3852   1368 2013-07-21
5887   1368 2013-07-19
6698   1407 2013-07-19
7028   1330 2013-07-21
10152  1290 2013-07-21",6
1368,2013-07-19,"        FID       date
1244   1331 2013-07-21
1925   1289 2013-07-21
5113   1331 2013-07-19
6698   1407 2013-07-19
7028   1330 2013-07-21
10152  1290 2013-07-21",6
1407,2013-07-19,"        FID       date
1244   1331 2013-07-21
1925   1289 2013-07-21
3852   1368 2013-07-21
5113   1331 2013-07-19
5887   1368 2013-07-19
7028   1330 2013-07-21
10152  1290 2013-07-21",7
1289,2013-07-21,"        FID       date
1244   1331 2013-07-21
3852   1368 2013-07-21
5113   1331 2013-07-19
5887   1368 2013-07-19
6698   1407 2013-07-19
7028   1330 2013-07-21
10152  1290 2013-07-21",7
1290,2013-07-21,"       FID       date
1244  1331 2013-07-21
1925  1289 2013-07-21
3852  1368 2013-07-21
5113  1331 2013-07-19
5887  1368 2013-07-19
6698  1407 2013-07-19
7028  1330 2013-07-21",7
1330,2013-07-21,"        FID       date
1244   1331 2013-07-21
1925   1289 2013-07-21
3852   1368 2013-07-21
5113   1331 2013-07-19
5887   1368 2013-07-19
6698   1407 2013-07-19
10152  1290 2013-07-21",7
3205,2013-08-15,"       FID       date
6111  3270 2013-08-17
6112  3269 2013-08-17
7488  3213 2013-08-17
7489  3214 2013-08-17
7492  3212 2013-08-17",5
3146,2013-08-15,"        FID       date
7488   3213 2013-08-17
7489   3214 2013-08-17
7492   3212 2013-08-17
9238   3147 2013-08-15
11352  3215 2013-08-17",5
3147,2013-08-15,"        FID       date
2460   3146 2013-08-15
7488   3213 2013-08-17
7489   3214 2013-08-17
7492   3212 2013-08-17
11352  3215 2013-08-17",5
3213,2013-08-17,"        FID       date
2460   3146 2013-08-15
7489   3214 2013-08-17
7492   3212 2013-08-17
9080   3205 2013-08-15
9238   3147 2013-08-15
11352  3215 2013-08-17",6
3214,2013-08-17,"        FID       date
2460   3146 2013-08-15
7488   3213 2013-08-17
7492   3212 2013-08-17
9080   3205 2013-08-15
9238   3147 2013-08-15
11352  3215 2013-08-17",6
3212,2013-08-17,"        FID       date
2460   3146 2013-08-15
6111   3270 2013-08-17
7488   3213 2013-08-17
7489   3214 2013-08-17
9080   3205 2013-08-15
9238   3147 2013-08-15
11352  3215 2013-08-17",7
